landuse,lithology,DTM（DEM）,slope,curvature,aspect,NDVI,SPI,TWI,dis2road,dis2drainage,dis2catchment,dis2faults,DV,X,Y,label
3,1,204,38.72983551,65.30258942,24.14554214,5296,1.04222548,1.483503103,103.4105132,468.6593265,1820.846954,1261.758282,1.133074522,842810,821370,1
3,1,205,49.78225327,46.54966736,309.8055725,7269,1.777150631,1.441725135,53.54436494,272.7005069,2571.477389,989.2274348,-0.000001,843222.125,831403.1875,0
2,3,163,19.36818886,48.0693779,201.0375061,7505,1.662594676,3.753505707,0.857391864,43.41813053,1430.420651,1688.239275,-0.000001,836855,836768,1
1,2,13,6.439036846,49.69805527,116.5650482,6532,-5,6,18.98067473,14.6507238,6.788151554,13.877831,-0.43308714,825047.875,830955.375,0
3,3,133,26.89546776,18.73960114,84.28940582,7745,2.540084124,3.897667646,78.10915933,67.52235298,204.8285337,279.1737232,-0.000001,839342.875,811357,0
3,3,296,51.69119644,56.85948181,336.5014343,6028,1.845157623,1.373718143,317.1936737,566.8352483,355.2179205,25.47237301,-0.000001,804173.9375,811693.3125,0
2,3,14,4.083108425,50.04096985,225,6644,0.761523843,6.040871143,27.09924664,73.62080153,6747.757829,901.3536296,-0.066863813,819962,817044,1
1,2,56,0.000001,0.000001,-1,1883,-5,6,393.5030669,584.3029735,1105.709436,112.9538462,-0.000001,821184.3125,827191.125,0
3,3,58,21.51595116,14.46864223,140.1944275,7832,0.332048923,2.19367981,22.30011062,120.4414992,3668.423515,35.52594848,1.227493525,828850,835960,1
3,1,168,46.13919449,24.80807877,14.03624249,7632,1.30264008,1.223088622,2.449289993,196.1081767,2204.294843,314.9089571,1.148584604,831962,815870,1
2,3,13,27.06656647,59.79604721,57.09475708,7961,0.591458499,1.934270144,67.47248711,111.4809719,6739.139758,878.1580979,-0.615354478,832691,840958,1
1,3,345,30.15648842,37.9418869,182.4895477,7612,0.719855785,1.805872917,7.943539951,370.280007,39.75527009,890.2215845,-0.666725159,834373,814184,1
2,3,24,36.88325882,16.67625046,199.6538239,6894,1.322241545,1.896634221,28.85019811,739.2850157,1172.916263,664.3490254,-0.221173838,824935,824990,1
3,2,158,22.59856033,11.20347404,284.0362549,6956,0.732921362,2.485954523,83.68090598,115.0105184,6654.78542,1074.420313,-0.282951027,830859.25,806186.3125,0
3,2,11,0.000001,15.59916687,-1,2925,-5,6,21.64409521,309.6881483,195.334599,14.89241671,-0.06881731,836235.75,812510.625,0
2,3,236,15.57595348,4.557427883,84.80557251,6965,-0.014566121,2.540294886,559.0274596,610.4688672,2227.980625,521.235063,-0.000001,809693.0625,814517.4375,0
2,3,124,46.69698715,47.9561348,177.2736969,7581,1.668708563,1.550167322,5.295527016,38.15229903,26.51685437,1528.359483,1.204508901,839083,809604,1
2,3,184,10.31483078,4.653696537,303.6900635,6456,2.044012547,5.451529503,286.1191083,152.1117975,3551.540472,1021.713753,-1.242216706,812390.0625,827404.75,0
3,3,144,2.889446974,23.25917053,180,1714,1.5,2,0.110401461,13.49278383,519.0589734,1503.961624,0.281377763,832221,813437,1
3,3,19,19.73027802,76.44464111,39.28940582,4800,1.277171612,3.327998638,13.71445234,670.2277433,6671.679424,206.3958265,-0.947787583,848447,818344,1
3,3,413,41.27915573,52.93606567,198.4349518,7605,1.479189157,1.739686728,8.748795536,108.8320378,709.6424197,1306.898184,-4.770812511,833223,814750,1
3,3,60,23.3259201,33.57588196,339.4439392,7367,0.421691239,2.104037523,3.373914501,564.5461573,6678.68235,376.4827986,-0.394196719,848598,818206,1
3,3,184,9.068427086,18.93411827,108.4349518,8206,0.467556298,4.137613773,242.4479559,76.52991447,1238.961352,556.9937686,-0.000001,815779,813013.625,0
3,3,59,39.77446747,57.64016724,194.0362396,5460,1.426012397,1.792863488,36.80659445,179.3387374,1106.300677,778.2258859,2.415199041,836688,822337,1
2,3,82,45.4298172,66.75688934,214.8753357,7477,1.624441862,1.594434023,29.77932258,16.85558772,699.6627021,1366.321339,0.234115809,834550,822590,1
1,3,33,36.69639587,70.63037109,208.3007507,5467,1.315441608,1.903434277,5.577250318,47.591219,2267.233012,802.2709215,-1.263231277,842775,817220,1
1,3,6,0.000001,24.17223167,-1,3302,-5.496768475,17.52908325,13.14847665,1534.801885,6004.924344,256.4490063,0.041559707,811582.1875,818939.4375,0
2,3,369,20.17735672,15.39499378,105.9453964,7896,0.608350694,2.610525131,133.6624877,568.0117709,235.6205232,1047.013503,-0.000001,826940.875,827405.5,0
2,1,179,36.31442261,36.00691986,344.0545959,6990,1.301499605,1.91737628,95.02927075,1221.240687,3365.627678,1985.395275,0.304554164,843762.75,817891.5625,0
2,1,185,21.7541256,58.96010971,34.69515228,6882,0.344178259,2.181550503,217.4414864,265.1427606,3762.832888,630.526646,-0.000001,817137.3125,815841.3125,0
2,3,125,35.14209747,32.15297699,284.5344543,6339,1.258333087,1.960542798,29.16671133,1103.71067,7421.949784,566.5158627,3.49234271,827415.125,841838.625,0
3,3,42,48.63946915,61.74080658,358.7269592,7755,1.736822367,1.482053399,85.38502057,701.3805242,2055.450077,714.942412,-4.919152737,838617,829166,1
3,3,33,45.84641647,58.2378273,300.9637451,6561,1.292414069,1.233314514,256.2369478,14.51698539,6073.204555,616.5287958,-1.419606209,830836,837904,1
1,1,12,5.76461792,7.76445961,0.000001,7311,-0.683667958,3.902543783,162.7326123,67.64479801,146.1631334,125.3463108,1.63045013,819003.625,826321.6875,0
3,3,257,21.98668671,7.227236748,270,7518,0.70249325,2.516382456,299.2584341,71.3325678,326.279854,2034.906609,-0.000001,840678,838299.3125,0
2,3,261,25.89392281,68.3892746,152.1027222,6518,1.579891324,3.025278807,4.088296977,138.0628494,668.5822604,34.2200322,-0.48792848,835496,814280,1
3,3,123,44.26768875,57.80850601,291.2505188,6400,1.237299085,1.288429618,2.547812979,227.809648,4.266291389,7.19378874,-1.085576773,805223,811220,1
3,1,21,44.42098999,66.06804657,168.1113434,7193,1.242651582,1.283077121,29.60829572,147.776854,16.25637688,161.9682571,3.235911608,834816,812259,1
3,3,99,18.6078701,49.60129547,167.0053864,7751,0.520845473,2.698030233,3.775199569,265.7317638,229.4375464,642.847326,2.524587393,837107,812172,1
2,3,79,33.34801865,42.42984772,184.3987122,6776,1.191005349,2.027870417,6.166993399,2786.556215,7213.185668,1361.021014,1.23195684,821968,812453,1
3,1,9,30.71029472,70.17926788,102.2647705,0,1.088561177,2.130314589,11.75232361,337.7082942,2814.388302,338.8720403,-0.297731847,844218,832737,1
2,1,15,42.81817245,12.74493504,150.6422424,6384,1.186630368,1.339098334,19.49892055,451.8839514,667.698705,322.7331857,0.708112776,823761,825112,1
1,1,15,0.000001,31.41599083,-1,1032,-5,6,1.601471797,753.7109197,3767.064875,205.8445764,-0.010267652,839778.9375,819783.5625,0
2,3,12,28.98880768,68.25317383,210.0685883,5221,0.672370613,1.85335803,13.21089679,86.24898283,5120.175775,1307.164576,2.404010057,812493,832369,1
2,3,48,19.64299774,22.57869148,98.13010406,7361,0.232648119,2.293080568,20.40464221,330.2989609,5106.974785,1814.361139,-1.169245839,846081.6875,818100.625,0
3,3,64,59.26646805,9.111113548,297.7185059,7008,1.782817483,0.74291122,3.179720014,34.61354976,1100.554203,1875.329094,-0.452819288,834910,822164,1
2,3,119,45.14329147,39.72885513,231.115509,7069,1.267866015,1.257862568,8.599147322,0.371882608,11.35398946,911.8630798,0.97175312,805832,812211,1
3,2,15,23.18495178,28.50452042,135,6837,0.414908826,2.110819817,5.923480166,424.8558175,367.9049808,739.0568184,-0.421446651,823012,833995,1
2,1,24,9.069039345,51.74934769,251.5650482,7793,2.339426994,6.009347439,60.12358904,1938.609912,7691.057948,2254.005955,-0.319061309,822018.8125,816747.3125,0
3,2,100,19.36638832,55.01231384,291.0375061,7172,0.910455525,3.001567602,155.2151867,109.1267633,16.66282767,372.7884468,-0.000001,847497.8125,831318.5,0
2,3,44,35.24457169,45.50714493,180,7490,1.262130499,1.956745386,110.5267411,357.828017,2261.171769,61.416211,-1.39518559,814021,829862,1
1,2,3,6.439741135,40.7794342,26.56505013,3849,-0.918650985,3.444379568,19.7191371,369.3641334,1257.727009,101.919616,-0.000001,819334.5,836939.875,0
2,3,157,36.97396469,52.82901001,230.4403381,7616,1.325537682,1.893338084,169.1566058,280.1192955,49.91098653,1353.800154,-0.000001,840320.25,810719.4375,0
3,3,18,9.06906414,20.37335777,71.56504822,6396,-0.225519478,3.444395304,37.34750548,326.9487141,2245.917924,400.3434903,0.289561957,813837,826493,1
3,3,64,40.7990036,75.50653839,307.8749695,7013,1.11569345,1.410035253,49.36068653,928.2673218,6989.460191,4076.814344,-0.601599813,820886,808576,1
3,3,17,29.43529701,68.72792053,333.4349365,5408,2.135850668,3.280249834,57.5657356,238.2161997,2716.721098,1176.901582,-1.197858095,836597,820720,1
3,3,114,56.6151619,28.23950386,176.1859283,5814,2.026471376,1.192404509,18.33648594,115.0133971,0.209005073,1385.332963,-1.854616642,809267,809767,1
2,3,673,10.8789463,16.52158165,203.1985931,7572,-0.386413842,2.912142515,209.134552,465.2636743,1731.697832,711.963852,-0.000001,832683.3125,830529.625,0
3,2,27,0.000001,24.42967224,-1,2458,-5,6,0.458592684,38.31974799,4112.180088,174.9991203,-0.64465344,834148.1875,837351.3125,0
2,1,62,23.81809235,63.48297501,30.96375656,6968,0.445128053,2.0806005,425.6650349,937.1839571,5059.840578,50.71203194,-0.000001,819611.5625,819347.4375,0
2,3,119,30.89082527,57.54384232,332.3540344,6977,1.442298651,2.469724417,3.468730298,367.3846154,27.68874095,583.1298613,-0.605050802,842550.125,813273.25,0
3,3,69,2.889560461,18.04970551,270,5650,-5,6,3.684776058,600.2050824,919.2712991,1035.093084,1.391457081,843893.625,825168.6875,0
2,1,186,27.95049858,15.12929344,115.3461761,7092,0.629120648,1.896607995,208.8128979,157.0529372,3419.352964,170.9273989,-0.000001,814385.8125,816815.4375,0
3,3,444,24.29669571,20.87916756,153.4349518,8041,1.160716057,2.751307011,58.83500646,250.0335437,17.9089,274.9879367,-0.000001,840590.4375,813703.375,0
3,1,248,27.45975494,31.73060608,330.9454041,7577,0.954885423,2.263990402,34.34736533,148.6203177,2062.509469,211.9116671,1.332868814,831940.3125,815694.25,0
3,3,53,35.10667801,32.86301041,21.03750992,7758,1.257019401,1.961856365,2.864631834,114.0127491,2142.349593,1786.731344,0.977982342,835540,821200,1
2,3,132,34.46937943,6.272399902,197.1027374,6580,1.23328054,1.985595226,17.64142821,26.02712459,35.75950471,819.5194462,0.183109686,805697,812271,1
1,2,45,0.000001,0.000001,-1,707,-5,6,930.1381883,1843.688243,4547.916985,575.5079033,-0.000001,855205.5625,826207.4375,0
1,3,55,11.41386414,51.90117264,180,7317,2.088833332,5.288925648,11.61569717,62.82988681,1881.284518,435.9683398,-1.11113894,836845,821575,1
2,3,341,22.67203522,21.06641769,244.9831085,6220,0.389957935,2.135770798,107.9602432,76.69684895,106.1431983,932.2596077,-0.965593696,806009.5625,812915.0625,0
2,3,71,4.562523842,68.09762573,251.5650482,6500,0.931854665,5.988323212,14.38705651,755.2048422,3976.583138,1031.57089,0.249333858,836595,819460,1
2,1,143,67.30847931,15.12428665,315.8551025,7878,2.134814501,0.390914053,10.43267168,40.89409203,1994.752672,102.6924848,1.527436256,831528,815267,1
1,3,6,2.044177294,31.97196007,135,939,-1.723369241,4.942245007,0.970118147,1210.714919,3416.519111,94.99480846,-0.760232866,835946.5,817781.625,0
1,3,243,40.60698318,75.83657074,317.3859558,7455,1.108914495,1.416814208,2.666610892,203.200311,732.9435119,5.58341066,-0.020120712,835560,814320,1
3,3,30,9.067798615,53.64212036,251.5650482,6972,0.872950912,4.543149471,1.02220328,114.0427448,638.913052,784.8805746,-3.003566504,807672,809196,1
2,3,20,36.60068512,20.6255188,189.7824097,7701,0.965379715,1.560348988,1.265477442,9.776777617,4880.061066,842.0832459,1.509243369,833973,834470,1
1,3,103,29.43482018,40.66119385,100.3048477,6188,0.690645456,1.835083246,18.72881075,1219.591628,3802.832393,879.9197332,0.965210974,837058.375,819665.0625,0
3,3,264,12.71978951,27.5500164,206.5650482,7450,2.172311544,5.149207592,0.884375146,375.9845458,296.5260232,1148.046636,-0.379051358,835145,823005,1
1,2,16,0.000001,21.90213203,-1,3761,-5,6,8.828392246,48.75554547,5239.824827,32.09773198,-0.035286382,833329.0625,838877.5,0
3,3,208,55.84764481,66.96443939,128.0470428,5623,1.65090549,0.874823153,37.77141469,566.0311425,1493.621199,1032.651617,0.29411754,842720,821685,1
3,3,12,57.99108124,66.67424011,263.6598206,5286,2.079304218,1.139571667,2.223436898,1441.876412,7383.950414,5175.990501,-2.441699505,820265,806950,1
2,3,105,0.000001,10.79117489,-1,6474,1.5,2,33.22815616,28.93125353,16.26987355,15.38907214,0.50990355,838250,815100,1
2,3,16,50.67980576,70.79419708,97.12501526,5548,1.809012294,1.409863472,25.39599449,141.2862603,37.56435371,635.7870922,-0.114607297,841577,837090,1
1,2,8,0.000001,4.172127724,-1,4342,-5,6,0.356792352,47.01385561,7541.466016,694.5736135,-0.957717359,828687.375,840621.375,0
2,3,248,35.65591431,7.917202473,39.28940582,7165,1.27732563,1.941550136,216.8810054,937.9617415,2301.20835,1864.352929,-0.000001,825065.5,836300.5625,0
2,1,103,31.93676949,72.98583221,121.7594833,6354,0.790194511,1.735534191,6.900553822,549.4539662,2079.441778,744.3597945,1.380780578,843092,816781,1
2,3,113,41.82997894,34.38780594,49.5739212,6902,1.498556733,1.720319033,19.82529644,344.3539389,13.49522203,1639.598478,0.256974936,810346,810205,1
1,1,122,27.94996452,44.48244095,154.6538239,6275,0.975671709,2.243204117,5.368471626,0.993069426,2.788974718,192.3785809,-2.230805635,822587,825189,1
3,3,350,44.11489868,36.55727386,51.34019089,6853,1.231963515,1.293765187,142.0042712,22.57359943,983.1341295,157.4229636,-0.000001,813313.75,814218.25,0
1,1,7,4.563122272,31.45059395,288.4349365,1487,-6.3199687,16.70588303,8.773980396,306.5899159,4176.702445,892.2931278,0.31248042,846131.1875,817006.4375,0
3,3,69,32.55599213,4.265542984,18.43494797,7196,0.814144552,1.71158421,53.69617631,258.6099432,146.8153408,203.9543885,-0.000001,806439,813810,1
3,3,16,23.18579674,27.39148331,225,6743,1.801243901,3.497073412,33.43992392,446.5741926,681.6337601,760.7251784,-2.11841321,839322,826610,1
1,1,7,0.000001,0.000001,-1,2534,-5,6,57.92666089,912.0069002,4758.527242,1830.09452,0.117833659,829651.125,808858.9375,0
1,2,3,0.000001,14.22043705,-1,6089,-5,6,336.1577342,723.8087556,4854.012027,239.3611635,-0.000001,824680.125,841266.875,0
1,2,3,0.000001,0.000001,-1,7635,-5,6,100.5349509,334.2467287,271.7105354,531.3684109,1.00999999,821339.6875,838028.875,0
3,3,38,51.3202095,68.41080475,45,5466,1.831866503,1.387009382,15.23944363,133.813953,2050.181546,1773.772166,-0.675353944,835525,821291,1
2,3,28,26.60859299,30.37964439,130.9143829,6956,0.571615815,1.954112887,2.271361329,31.17511495,5045.099749,1153.464597,0.589483619,833677,834640,1
3,2,14,2.043973684,50.49697495,315,2859,-1.030321836,5.635491848,4.437147546,16.82722791,5.280197204,373.6497799,0.575241506,820287,831568.8125,0
3,3,183,10.11800098,25.73927498,261.8699036,7616,0.984610558,4.431489944,89.16472957,224.7794905,555.2057031,1434.852826,1.867989063,832342,813960.5,0
3,2,20,14.43180561,17.94081116,281.3099365,7906,1.638406873,4.353057861,42.39551097,91.91349912,7.683135998,214.7097704,-2.009027719,851368.1875,829376.625,0
3,3,14,27.06711578,23.94682503,110.2248611,7983,0.591482222,1.934246421,57.57463308,219.6117326,3551.580821,1117.282875,0.515900195,838563,832640,1
1,3,145,0.000001,26.41320419,-1,2426,1.5,2,21.84285817,1316.582396,2840.495913,1394.007034,-3.197546721,842100,820260,1
3,3,59,56.55943298,26.18179893,233.1300964,3915,1.677781582,0.847947061,4.179458484,13.72940034,53.0258575,34.98118773,0.145286769,838182,815259,1
3,3,45,38.08108521,62.4041481,14.93141651,6830,1.01896584,1.506762862,13.85554688,140.9133543,3565.217603,971.9281018,-0.608237267,836602,833545,1
3,3,73,27.78836632,69.42268372,286.6992493,7137,0.9688465,2.250029325,91.51144198,513.4606056,82.2056456,965.1051192,-3.511718273,837676,825662,1
1,2,18,28.52714348,22.79651451,291.8014221,3228,0.999839723,2.219036102,4.668424936,6.755571128,4361.876398,247.6119179,-0.875672579,833970,837915,1
3,3,67,20.43749237,34.58338547,28.30075455,7891,0.275726438,2.250002146,96.14888441,555.3133979,3164.592281,1199.308302,-0.695573211,825837.5,836723,0
3,3,57,21.75364876,42.6145134,161.5650482,7499,0.34415409,2.181574583,1.844352517,241.4465749,158.8287979,121.3012632,0.726222336,842750,824125,1
1,3,333,24.95495033,65.26128387,12.52880669,3984,0.844474077,2.374401808,5.962166304,118.646976,334.8854761,1425.941039,0.738492072,834120,814750,1
3,1,36,8.371064186,17.02556229,300.9637451,5245,0.386290163,4.218880177,45.03030863,55.65339478,1712.463001,107.8344595,-0.795382082,817892,831849,1
3,3,157,28.37395287,18.5517292,307.405365,7258,2.949468136,4.181430817,33.12347467,624.5686413,663.7042035,411.1428676,0.983301044,838162,815870,1
1,3,16,11.41388226,58.27270889,270,2154,0.009393277,3.209482431,14.97364812,228.4678141,1787.448869,1199.963134,-1.261288762,836036,821663,1
1,3,6,0.000001,13.8640461,-1,1250,-5,6,16.70750068,594.9541292,1896.37117,2393.422007,-0.333948165,834873.3125,821363.0625,0
1,3,73,12.71971798,13.56521702,243.4349518,4179,-0.225589603,2.751318216,44.33477386,84.6583214,319.8805059,554.2187673,-0.580184579,829188,832290,1
2,3,131,38.72910309,47.61199951,155.8544617,6364,1.388772964,1.830102801,42.41642209,592.2799091,25.12407001,1495.777849,-1.273502827,811322,810348,1
3,3,100,26.7826252,16.0614624,323.1300964,8095,1.618904471,2.986265659,199.9991154,224.5775946,7545.794174,1434.160232,-0.000001,836910.4375,844836.375,0
3,3,197,34.28754807,58.81156921,51.0090065,5598,1.5,2,36.44982106,578.1258893,1669.997428,1088.717892,0.631295681,842680,821488,1
3,3,26,29.92111397,30.62183571,37.87498474,7354,0.710375965,1.815352678,3.081083247,1261.698537,1256.480241,667.3461814,-2.82008934,846120,826185,1
2,3,167,4.562817574,31.04632568,161.5650482,7527,2.845568657,7.901907921,222.6571827,649.5135184,3172.593064,235.9430272,-0.000001,855477.6875,832567.375,0
2,3,110,46.50452805,54.4131279,196.6992493,6421,1.315406442,1.210322261,5.313352794,524.9592172,498.4896093,2404.020997,-4.215250492,851496,834513,1
1,1,494,21.10922241,75.6259079,78.69007111,7320,0.657656729,2.561218977,0.616329653,265.8947414,63.93025344,1433.146402,-0.000001,840900,824075,1
3,1,165,27.45974922,49.42120743,299.0545959,6369,0.608311653,1.917417049,14.48269532,23.71513432,1891.399938,64.34727353,0.558318019,832308,815687,1
2,3,253,31.93583107,18.79493523,148.2405243,7112,1.136731744,2.082144022,642.4299355,678.554883,2508.32227,528.4977915,-0.000001,809898.5,814798.375,0
3,3,24,16.84928703,49.08922958,180,6472,0.414942265,2.80393362,34.07003153,519.7308479,80.99087097,879.8893731,-1.263072968,817277,826209,1
3,3,41,63.88039017,60.45137405,12.14427757,6456,2.322136164,0.896739721,35.56507597,438.1761298,971.6069148,473.6728998,1.63903439,837220,827265,1
3,3,40,31.63628387,58.62072754,325.0079651,7130,0.778481603,1.7472471,3.327314409,418.5300156,3127.67735,280.2756193,-0.848334074,817741,811146,1
3,3,274,45.1450882,57.21704865,38.88449478,7529,2.307649612,2.297520638,58.73309983,10.29706026,1465.183834,547.4271698,0.902435124,833199.25,815611.5,0
2,3,344,58.46007538,48.56012726,163.810791,6325,1.75101614,0.774712563,9.422941592,806.866551,757.69416,2134.903904,2.328799248,838824,823943,1
3,3,19,50.11280823,24.51815605,332.3540344,6954,1.442289948,1.083438754,39.48746067,774.2190664,3731.887011,1427.411642,-1.187868237,847800,812805,1
