landuse,lithology,DTM（DEM）,slope,curvature,aspect,NDVI,SPI,TWI,dis2road,dis2drainage,dis2catchment,dis2faults,InSAR_dv,X,Y,label
2,3,149,34.14099884,60.40274429,135,7705,1.220970035,1.997910023,16.77831245,21.53798971,2855.645106,3.614890221,-2.982340097,842804.601,841183.169,2.982340097
1,3,20,29.72599983,63.04243851,135,7976,0.702485025,1.823240042,1.662117042,1192.734918,6388.098722,327.2932003,-4.098060131,847911.5172,818670.3263,4.098060131
3,3,30,5.763899803,25.05443001,90,7450,2.899729967,7.486189842,27.35200057,266.2001908,5910.458773,1092.425981,-15.15450001,827959.1533,838703.1363,15.15450001
2,2,160,26.78280067,23.55079079,36.86989975,7818,0.925763011,2.293109894,57.89521071,368.7165393,6095.909117,259.3087435,-2.460799932,819620.0997,816372.2545,2.460799932
3,1,7,0.000001,19.99996185,-1,4596,1,2.2,42.94205888,1448.572975,5357.86037,688.158654,-5.898640156,817894.9423,819616.1938,5.898640156
1,3,92,26.55019951,27.32972527,225,7382,0.569069982,1.956660032,74.44230134,37.40594498,2374.32163,238.3753718,-5.741950035,812495.31,815396.1409,5.741950035
1,3,126,26.89459991,48.99852371,174.2890015,7909,0.930611014,2.288269997,150.2834077,217.8358275,1222.339151,468.0322156,-2.900150061,852556.3597,828625.6938,2.900150061
2,1,120,29.96710014,29.85639572,203.1990051,6896,1.058809996,2.160069942,22.11475964,1005.846242,7237.844776,475.1495039,-10.57900047,832785.0189,841955.0881,10.57900047
2,3,42,29.91880035,54.7624855,127.875,7452,1.05685997,2.162019968,137.5290942,2.790099495,3511.378863,641.3295591,-5.855639935,822102.0374,821105.8009,5.855639935
2,3,35,57.32030106,40.99436569,60.94540024,7200,1.706830025,0.818898022,16.00464795,352.7589052,972.5842215,306.7748734,-4.871759892,839625.0681,829805.3564,4.871759892
3,1,32,14.1637001,37.26943588,143.1300049,6665,0.232557997,2.986320019,110.6673129,570.1580016,1663.349624,30.85315462,-2.477149963,818778.3997,832408.8605,2.477149963
2,3,51,21.75279999,24.88934708,304.6950073,7573,1.789299965,3.62680006,19.11905875,96.48148401,93.64786863,1829.896403,-3.714190006,843296.6914,812272.4186,3.714190006
2,3,83,25.89430046,30.04601479,188.9730072,5086,0.540187001,1.985540032,43.34173316,99.07058877,4783.449556,1210.253933,-10.86069965,833607.7144,834364.3844,10.86069965
2,3,158,54.55350113,32.50697708,72.2161026,5058,1.602699995,0.923025012,33.41213777,115.6784103,1697.029394,315.7103513,-3.284199953,833128.3339,815839.3718,3.284199953
2,3,57,11.75629997,49.24789047,104.0360031,6693,0.732918978,3.87225008,206.9430217,5.681022974,3843.388699,97.46674729,-7.719399929,831700.6248,834847.3857,7.719399929
3,2,141,23.25740051,36.1697998,40.2364006,7100,1.863579988,3.552520037,84.83146913,391.3816195,6142.371316,300.4143138,-2.010999918,819660.3164,816395.5379,2.010999918
2,3,71,39.77299881,28.68372536,194.0359955,6569,1.079390049,1.446339965,15.65704244,132.7226102,776.0129927,360.3908616,-6.169750214,806813.7777,809984.7194,6.169750214
2,1,80,26.78240013,37.42814636,126.8700027,5789,1.618899941,2.986269951,21.87440173,463.292587,1504.425506,633.6923516,-5.349460125,825474.0794,834758.38,5.349460125
3,3,173,24.09309959,36.03953552,163.6100006,5534,0.804637015,2.414239883,45.41314371,408.8299977,3563.775098,1265.604904,-4.342450142,822827.447,821069.0899,4.342450142
2,3,9,8.124270439,43.03955841,45,5975,1,2.2,9.061944029,8.467062768,4023.412246,565.2633027,-3.014950037,822286.1084,820588.0765,3.014950037
2,3,22,34.10680008,67.01618958,26.56509972,8269,1.219689965,1.999189973,98.67490251,0.158872769,41.26989656,554.8122524,-7.170060158,805346.3956,808336.8911,7.170060158
2,3,90,30.4836998,17.8125515,149.0359955,5892,0.732963026,1.792770028,43.78988406,1204.894807,941.867026,2333.988205,-3.624609947,838874.3721,808432.5617,3.624609947
2,1,61,15.93550014,31.79279709,135,5111,1.955360055,4.462190151,129.9842059,45.56905714,3889.680471,1446.812978,-6.558859825,852738.9225,824686.0401,6.558859825
2,3,30,23.25799942,53.25243759,176.6340027,7559,0.765000999,2.453870058,67.68328521,15.16598914,53.88876927,634.8061965,-5.993460178,805270.9892,808372.61,5.993460178
3,3,155,28.63089943,53.58125305,146.3099976,7154,1.697299957,2.907870054,247.0475317,344.9150531,2761.09723,278.828213,-5.566860199,837862.9396,829323.8137,5.566860199
2,1,30,35.82289886,35.72714996,143.5310059,6782,0.936899006,1.588829994,29.65123326,42.29650155,6313.278715,445.6638586,-7.171899796,857874.4953,826550.0334,7.171899796
2,3,124,16.84939957,30.29332733,90,7009,0.41495201,2.803920031,110.4695253,1098.735161,5750.428081,111.6003573,-2.606580019,848295.4504,817157.4974,2.606580019
3,3,153,24.89150047,23.24333572,45,6904,3.326479912,4.862209797,44.35672494,183.2366319,6279.875769,251.1888601,-3.071029902,818987.2151,817549.1235,3.071029902
3,3,221,35.51819992,48.8315239,8.13010025,6927,1.272250056,1.946630001,57.80096903,693.2338165,927.9917845,471.3101308,-2.863159895,835694.7857,811502.9109,2.863159895
3,3,9,21.75209999,33.40016937,288.4349976,6428,0.690651,2.528219938,7.93326228,1723.073391,5009.117582,381.067311,-6.365330219,817907.7129,819985.4118,6.365330219
2,2,253,16.95849991,15.91873169,155.5559998,5668,2.213550091,4.588840008,57.49374819,50.98747068,322.2928154,764.002545,-10.04020023,807347.4341,814144.2183,10.04020023
2,3,73,31.93350029,50.41832733,211.7590027,7070,1.136639953,2.082240105,3.313008794,259.8271781,751.7070073,287.9482881,-5.789020061,806820.1277,809857.7192,5.789020061
1,1,80,63.37939835,31.39868736,108.4349976,2814,2.300159931,0.918711007,9.865078293,201.1814249,6750.384975,859.0529442,-6.776860237,856453.68,824082.7889,6.776860237
2,3,42,20.17550087,34.08447647,254.0549927,6410,0.608253002,2.610620022,139.4625459,1950.060687,7117.547174,787.0481998,-8.749629974,854749.7599,822103.7016,8.749629974
2,1,37,4.56303978,30.69082451,198.4349976,5479,-0.918682992,4.137559891,27.30672848,506.3563922,1445.373427,1764.146744,-7.745120049,838202.5104,835205.6724,7.745120049
2,3,34,23.25639915,11.0606842,86.63349915,6711,0.764922023,2.453949928,114.9192153,322.7266406,309.5298899,1654.763698,-2.3598001,824072.2037,832889.7136,2.3598001
2,2,23,31.24810028,50.85583115,315,5785,0.763257027,1.762470007,24.82361094,783.1530913,4501.074391,296.2975952,-7.578219891,811117.094,817059.1733,7.578219891
2,1,76,23.25469971,7.772248268,220.2359924,7756,2.210030079,3.89921999,11.58331629,154.2653426,67.78767099,1821.195868,-4.230820179,839308.385,809406.1092,4.230820179
2,1,26,8.124759674,20.20403862,135,7637,3.300450087,7.193600178,49.80632757,242.8692357,5182.579114,1254.533899,-7.888800144,854030.0918,823939.9136,7.888800144
3,3,110,4.562839985,51.87833023,251.5650024,7478,1.72033,6.776659966,12.52273043,922.6261181,421.533655,607.0132383,-4.368289948,844259.9569,813626.95,4.368289948
2,1,54,21.7541008,28.8995285,235.3049927,6501,1.442790031,3.28015995,126.0843314,1009.949093,7023.45941,456.8990296,-6.654970169,857945.933,825479.7917,6.654970169
2,3,99,26.78000069,39.20940018,306.8699951,6709,0.925644994,2.293230057,628.0545882,759.6381301,1831.64818,1067.524681,-7.046879768,801707.2816,809972.3171,7.046879768
2,2,142,34.28990173,17.51574898,87.87889862,7317,1.226559997,1.992319942,100.5039114,426.2408101,6286.830924,411.2060651,-3.232059956,819706.8832,816594.505,3.232059956
3,3,220,27.78809929,13.29463005,343.3009949,8006,0.968833983,2.250040054,134.5278073,388.3273782,134.0311435,957.5979818,-3.980819941,821459.2793,824959.368,3.980819941
2,1,152,23.47019958,30.61225891,234.4620056,6213,0.775171995,2.443700075,68.70971466,85.78865494,4050.349455,2821.169391,-6.846839905,850665.1671,823858.7393,6.846839905
2,1,279,11.75619984,40.11126328,255.9640045,6536,1.484949946,4.624300003,75.3571656,127.995791,400.1285016,427.2901405,6.407430172,838629.3299,815336.7712,-6.407430172
3,1,48,29.9659996,13.9430685,23.19860077,0,3.543669939,4.645020008,106.6572857,1207.443544,1104.001394,498.0156192,-1.764269948,837155.1078,810683.0846,1.764269948
2,3,325,32.7181015,52.80082321,45,8230,0.820375979,1.705350041,3.176263933,129.479628,673.5789605,1344.748857,-2.48142004,833555.3381,814895.1722,2.48142004
3,1,71,17.70409966,2.115006447,71.56500244,7095,3.901550055,6.185299873,55.65349552,226.0621672,6285.193733,2499.314052,-6.017660141,858620.6218,832503.1703,6.017660141
3,3,13,7.333059788,39.22711563,11.30990028,7691,-0.440914989,3.659790039,9.53793394,266.7390236,1210.493408,231.6452062,-3.8677001,802548.6583,807072.4779,3.8677001
2,3,72,42.30189896,57.28562546,86.82019806,6975,1.515120029,1.703760028,30.92624349,1513.584395,3553.140783,2216.210113,-5.136479855,844120.2225,817838.9016,5.136479855
2,3,92,32.55509949,18.61295319,251.5650024,7095,1.160680056,2.058190107,84.9194565,456.6667692,4080.826144,892.8125175,-3.429440022,827594.6913,821509.8585,3.429440022
2,2,243,12.71959972,13.18276501,333.4349976,6668,3.512069941,6.488999844,229.8388194,56.89852812,1.535206691,43.06063027,-2.900850058,807187.965,812642.4403,2.900850058
1,3,53,17.91139984,29.46848297,51.34019852,6238,0.133415997,2.392309904,28.59126753,432.6866555,6557.464028,385.1464803,-2.195940018,819213.6989,817712.1072,2.195940018
2,3,132,18.60820007,21.9838562,282.9949951,5812,3.228919983,5.406060219,146.792291,298.0655484,4481.670759,70.70726232,-10.21609974,813866.4385,832498.4011,10.21609974
1,3,121,31.93309975,11.36382961,121.7590027,6888,0.79005301,1.735679984,21.11089108,345.6425474,4578.546392,2404.13552,-6.925580025,818376.8863,809082.118,6.925580025
2,3,4,7.332940102,8.398734093,348.6900024,7259,-0.440930992,3.659810066,125.4233141,247.0028005,312.3036053,41.98151032,-5.739999771,822623.5392,834979.4356,5.739999771
3,3,64,31.20219994,26.58135986,180,6888,0.761451006,1.764279962,113.6106552,418.7026561,5335.338278,3263.450367,-4.705309868,851277.2025,822721.6636,4.705309868
2,1,91,16.95910072,49.81177521,245.5559998,6149,1.114979982,3.490190029,123.0506895,850.6158083,6908.176791,473.9728072,-6.683199883,857930.0579,825638.542,6.683199883
2,3,83,14.43239975,61.26072311,191.3099976,7310,3.085370064,5.799930096,1.337030518,353.6737222,260.6838093,1281.461731,-4.064040184,844227.1182,812668.6666,4.064040184
2,3,174,19.73180008,48.93252182,219.2890015,5978,0.584106982,2.634769917,232.600291,1022.281103,1480.692071,837.3125163,-6.788050175,822860.3197,832442.7102,6.788050175
2,3,58,10.11870003,38.74952698,8.13010025,6541,-0.113929003,3.332799911,6.116725995,1588.528,3637.465811,2299.505806,-3.382550001,844172.6828,817905.1524,3.382550001
3,3,52,23.25709915,53.40401459,220.2359924,6305,1.111529946,2.800489902,131.7414017,137.0295143,7687.791497,1943.723243,-2.762759924,835120.0273,844365.0546,2.762759924
2,2,117,19.36750031,46.60309219,201.0379944,6771,2.173379898,4.264369965,68.38469628,147.0133685,6140.720083,1003.495612,-2.130000114,820058.2506,815612.3697,2.130000114
3,3,110,8.124030113,50.23109436,135,5114,-0.337229013,3.556099892,13.78024574,231.9599557,117.5119341,1630.809944,-4.768509865,839003.5844,809418.8092,4.768509865
3,3,81,23.25449944,36.51184845,229.7640076,7116,1.804550052,3.493769884,15.16119674,647.7390153,3404.675482,1966.345263,-5.284900188,816336.4155,808734.984,5.284900188
3,1,314,45.14260101,70.39028168,208.4960022,6030,1.614420056,1.604460001,126.6460277,1154.687875,2555.867058,1576.606618,-4.981249809,842589.966,820566.3799,4.981249809
2,3,59,23.81870079,10.84156799,210.9640045,6650,2.843050003,4.478469849,54.11569981,128.3331166,3801.206168,658.4387119,-3.225049973,822278.1709,820810.3269,3.225049973
2,3,139,16.05349922,43.93423843,105.2549973,4735,0.0172248,2.508500099,35.20432817,489.6140859,1211.837557,1009.017064,-3.620429993,838535.5538,816369.2038,3.620429993
3,3,34,22.67329979,19.9998436,115.0169983,5887,0.736595988,2.482280016,98.39116788,1215.903925,1147.594651,353.6648379,-7.167840004,819938.7982,835598.0609,7.167840004
3,3,75,18.70549965,8.615702629,243.4349976,6761,0.179894,2.345829964,55.59196847,683.6280551,944.9953468,1001.804738,-7.279150009,822883.5369,833294.5214,7.279150009
2,1,288,12.72019958,31.64045715,26.56509972,6891,1.912789941,4.889609814,19.95473029,25.85339457,662.6703061,697.5846165,-1.63846004,838935.7274,815392.4992,1.63846004
2,3,175,26.89550018,18.82368279,275.7109985,3388,0.930647016,2.288229942,125.3363102,388.6333301,739.3472657,973.0338957,-8.761770248,818238.6868,830613.2411,8.761770248
3,1,73,17.70499992,39.4905014,161.5650024,0,1.21965003,3.503299952,188.5338994,176.8498557,5616.225778,4206.188721,-4.155360222,817054.034,806601.0111,4.155360222
1,1,164,21.1093998,10.7034626,191.3099976,7486,0.657665014,2.561209917,98.21258836,48.83869618,33.33589052,67.61233989,-5.731619835,838511.415,814918.3305,5.731619835
3,3,16,28.16130066,33.75376511,225,6984,0.637983978,1.88775003,8.59645626,19.41481791,3939.575032,573.4013444,-2.805069923,822251.1833,820672.2141,2.805069923
2,3,251,11.4133997,42.21245956,180,4237,1.107959986,4.308139801,7.592423052,604.8856281,5449.774779,623.4676398,-9.388890266,810360.7023,828972.8212,9.388890266
3,3,54,20.7758007,61.39372635,266.1860046,7602,0.293651998,2.232079983,45.83131982,30.81891101,29.69502656,321.4410474,-3.219640017,834671.7629,812411.497,3.219640017
2,2,108,30.70969963,5.507100582,167.7350006,7733,1.088539958,2.130340099,33.05778835,628.8621491,4424.099559,1548.466054,-5.07833004,848510.3718,812220.1773,5.07833004
3,3,132,15.93459988,11.20147896,225,7359,0.00938721,2.516340017,418.7072743,378.627355,4266.621366,1066.47969,-6.952640057,848307.1714,811731.2263,6.952640057
2,3,86,21.98859978,15.03903294,270,5537,0.356018007,2.169709921,150.3184634,148.7657685,4267.842154,1576.895898,-5.815690041,853098.7533,824443.0387,5.815690041
1,3,191,34.10449982,73.19081116,243.4349976,7701,0.873023987,1.652709961,26.67231813,248.5024143,21.28904655,60.28863429,-2.18027997,837825.2679,813133.8852,2.18027997
2,3,121,21.02709961,33.29548645,246.8009949,7888,0.653382003,2.565490007,47.0100735,621.2596107,612.1698209,733.1654464,-6.259840012,844327.0693,825022.4705,6.259840012
2,2,24,32.31079865,61.46580505,298.6099854,7527,1.151260018,2.067610025,20.77766069,917.6061342,4888.557803,967.4518665,-3.399760008,819190.4155,814365.6505,3.399760008
2,3,87,31.97559929,46.35541916,75.96379852,6904,1.138280034,2.080600023,15.05671222,43.59217716,2791.565019,114.5514558,-6.589019775,837566.6057,829064.5216,6.589019775
3,3,113,35.81880188,17.06641006,53.53079987,6250,1.28331995,1.935549974,31.67639897,235.441353,6130.642536,301.2835714,-2.210680008,818805.1814,818448.7087,2.210680008
3,3,87,24.95529938,39.3738327,77.47119904,7906,2.230779886,3.76067996,75.26445399,564.8542774,6317.772802,4919.271464,-5.555510044,817310.1511,805934.2598,5.555510044
2,1,422,28.58230019,17.97037125,256.6080017,6894,3.140470028,4.355080128,168.798092,459.6858276,2942.288355,1040.626006,-3.764569998,826331.1933,836019.7945,3.764569998
1,1,57,32.75920105,60.36270142,281.3099976,7332,1.168529987,2.050349951,26.23896246,56.27417264,1565.445277,2343.442568,-5.384769917,836898.8158,836031.2165,5.384769917
2,1,92,31.97920036,23.34033012,255.9640045,6698,1.138419986,2.080460072,484.1310238,728.0180595,3080.756747,426.5199827,-3.863709927,853993.05,827083.1699,3.863709927
2,3,292,19.36809921,25.33026314,68.96250153,6646,0.563974977,2.654900074,16.07700219,306.2082343,8.748960641,1512.784918,-3.993449926,828182.3393,826768.7247,3.993449926
2,3,361,31.24480057,8.127872467,106.9280014,5329,1.109699965,2.10916996,77.86383758,236.3769785,67.81593597,1510.655727,-8.953269958,819056.049,829281.6104,8.953269958
2,1,86,19.64170074,70.33779144,315,4980,2.429800034,4.49037981,17.96725971,124.0608351,1.763587105,345.5461706,-3.353319883,842063.1546,814118.2249,3.353319883
1,3,33,27.95059967,34.19815063,87.2736969,6549,0.975700021,2.243180037,30.31095726,135.0748512,87.12093548,995.5157139,-2.322249889,803895.0374,807531.0018,2.322249889
3,3,48,4.08314991,65.9883728,315,5855,0.702642024,5.981969833,26.7261402,343.8624583,6493.625175,498.5754148,-4.012269974,819264.499,817555.4736,4.012269974
3,1,60,54.38330078,62.44043732,229.3990021,7368,1.59642005,0.929306984,31.44577897,514.2837352,2299.19979,463.212816,-3.295449972,838405.7225,829022.7282,3.295449972
2,3,394,50.90449905,25.83488846,15.46119976,7209,1.817020059,1.401859999,19.56052365,161.8088305,1055.236235,958.8979546,-3.558160067,833380.7127,815240.4541,3.558160067
2,3,68,15.93630028,31.59403801,45,7405,4.117269993,6.624000072,12.78974371,492.7177802,6606.894146,355.9945089,-2.390019894,819215.8155,817784.074,2.390019894
2,1,38,22.14349937,72.33088684,97.125,6772,1.403499961,3.201669931,20.29423522,363.0500963,350.5434594,640.2354267,-4.805459976,844635.0881,825106.8654,4.805459976
1,1,65,31.29150009,74.67622375,85.23639679,7214,1.11153996,2.107340097,4.861665281,2329.001072,8438.013719,1382.372873,-3.977390051,822664.6141,816123.0139,3.977390051
2,2,91,30.8906002,32.31447983,152.3540039,7655,1.095720053,2.123159885,165.8859646,288.8290948,7200.884934,7094.14325,-6.086329937,845639.7882,803169.825,6.086329937
1,3,57,30.5753994,42.87267685,340.0169983,4072,0.736617982,1.789109945,2.299043064,372.5235203,6535.499982,497.488354,-3.461299896,819283.549,817597.807,3.461299896
3,3,111,30.57180023,16.36128044,160.0169983,6010,0.736473978,1.78926003,187.9783068,517.407715,5159.298426,2311.404296,-6.625070095,819424.9911,809771.6589,6.625070095
3,3,169,39.90190125,26.02428055,185.1940002,7373,1.430539966,1.788339972,132.6474254,62.73663303,2838.100704,278.9179596,-5.71393013,837005.6879,829122.73,5.71393013
3,3,11,12.24790001,56.73868942,324.4620056,6835,0.77510798,3.830060005,18.59761941,1021.21272,3335.037037,1679.61125,-3.950030088,829741.9317,810816.807,3.950030088
2,3,193,34.10229874,36.64543152,153.4349976,7846,1.219519973,1.999359965,34.2839877,330.286868,1647.601185,745.2939214,-4.468379974,837481.9388,827921.5193,4.468379974
2,3,107,34.71910095,19.33607483,169.5090027,6415,3.188519955,3.922179937,158.0724406,500.9687379,5142.321862,2314.718306,-3.485519886,819398.5327,809752.6088,3.485519886
2,3,40,28.98830032,32.68428802,120.0690002,5258,1.018919945,2.19994998,122.7974786,37.32872616,4422.148322,1285.591475,-11.45349979,812384.7689,831274.7008,11.45349979
2,3,85,25.89410019,27.3743782,188.9730072,7233,0.886750996,2.332119942,112.1092006,178.7190076,6575.649931,1910.518747,-3.731549978,835850.3477,843474.9509,3.731549978
2,3,38,28.16040039,38.97657013,135,7209,0.984521985,2.234349966,30.03114068,549.0501672,545.3573213,32.79856506,-2.529079914,806634.3898,809133.8177,2.529079914
2,1,75,19.36590004,16.27316093,201.0379944,6379,3.336440086,5.427609921,133.1904547,134.6691738,4520.953508,1160.98582,-3.576380014,823176.6977,820151.5131,3.576380014
2,1,75,18.60829926,56.89610291,12.9946003,7937,0.174296007,2.351429939,397.3780907,3261.72643,8679.295855,1231.785569,-2.56062007,823335.9957,813460.0567,2.56062007
